Table: Entropy [G]
Pressure {Pa} 	 Temperature {K} 	 Specific Entropy {J/Kg}
200000 	 1.968720e+02 	 4.525354e+03
200000 	 197 	 4.525936e+03
200000 	 198 	 4.530480e+03
200000 	 199 	 4.532752e+03
200000 	 200 	 4.537296e+03
200000 	 201 	 4.541840e+03
200000 	 202 	 4.544112e+03
200000 	 203 	 4.548656e+03
200000 	 204 	 4.553200e+03
200000 	 205 	 4.557744e+03
200000 	 206 	 4.560016e+03
200000 	 207 	 4.564560e+03
200000 	 208 	 4.569105e+03
200000 	 209 	 4.571377e+03
200000 	 210 	 4.575921e+03
200000 	 211 	 4.580465e+03
200000 	 212 	 4.582737e+03
200000 	 213 	 4.587281e+03
200000 	 214 	 4.591825e+03
200000 	 215 	 4.594097e+03
200000 	 216 	 4.598641e+03
200000 	 217 	 4.600913e+03
200000 	 218 	 4.605457e+03
200000 	 219 	 4.610002e+03
200000 	 220 	 4.612274e+03
200000 	 221 	 4.616818e+03
200000 	 222 	 4.619090e+03
200000 	 223 	 4.623634e+03
200000 	 224 	 4.628178e+03
200000 	 225 	 4.630450e+03
200000 	 226 	 4.634994e+03
200000 	 227 	 4.637266e+03
200000 	 228 	 4.641810e+03
200000 	 229 	 4.644082e+03
200000 	 230 	 4.648627e+03
200000 	 231 	 4.653171e+03
200000 	 232 	 4.655443e+03
200000 	 233 	 4.659987e+03
200000 	 234 	 4.662259e+03
200000 	 235 	 4.666803e+03
200000 	 236 	 4.669075e+03
200000 	 237 	 4.673619e+03
200000 	 238 	 4.675891e+03
200000 	 239 	 4.680435e+03
200000 	 240 	 4.682707e+03
200000 	 241 	 4.687251e+03
200000 	 242 	 4.689524e+03
200000 	 243 	 4.694068e+03
200000 	 244 	 4.696340e+03
200000 	 245 	 4.700884e+03
200000 	 246 	 4.703156e+03
200000 	 247 	 4.707700e+03
200000 	 248 	 4.709972e+03
200000 	 249 	 4.714516e+03
200000 	 250 	 4.716788e+03
200000 	 251 	 4.721332e+03
200000 	 252 	 4.723604e+03
200000 	 253 	 4.725876e+03
200000 	 254 	 4.730421e+03
200000 	 255 	 4.732693e+03
200000 	 256 	 4.737237e+03
200000 	 257 	 4.739509e+03
200000 	 258 	 4.744053e+03
200000 	 259 	 4.746325e+03
200000 	 260 	 4.748597e+03
200000 	 261 	 4.753141e+03
200000 	 262 	 4.755413e+03
200000 	 263 	 4.759957e+03
200000 	 264 	 4.762229e+03
200000 	 265 	 4.766773e+03
200000 	 266 	 4.769046e+03
200000 	 267 	 4.771318e+03
200000 	 268 	 4.775862e+03
200000 	 269 	 4.778134e+03
200000 	 270 	 4.780406e+03
200000 	 271 	 4.784950e+03
200000 	 272 	 4.787222e+03
200000 	 273 	 4.791766e+03
200000 	 274 	 4.794038e+03
200000 	 275 	 4.796310e+03
200000 	 276 	 4.800854e+03
200000 	 277 	 4.803126e+03
200000 	 278 	 4.805398e+03
200000 	 279 	 4.809943e+03
200000 	 280 	 4.812215e+03
200000 	 281 	 4.814487e+03
200000 	 282 	 4.819031e+03
200000 	 283 	 4.821303e+03
200000 	 284 	 4.825847e+03
200000 	 285 	 4.828119e+03
200000 	 286 	 4.830391e+03
200000 	 287 	 4.832663e+03
200000 	 288 	 4.837207e+03
200000 	 289 	 4.839479e+03
200000 	 290 	 4.841751e+03
200000 	 291 	 4.846295e+03
200000 	 292 	 4.848567e+03
200000 	 293 	 4.850840e+03
200000 	 294 	 4.855384e+03
200000 	 295 	 4.857656e+03
200000 	 296 	 4.859928e+03
200000 	 297 	 4.864472e+03
200000 	 298 	 4.866744e+03
200000 	 299 	 4.869016e+03
200000 	 300 	 4.871288e+03
200000 	 301 	 4.875832e+03
200000 	 302 	 4.878104e+03
200000 	 303 	 4.880376e+03
200000 	 304 	 4.884920e+03
200000 	 305 	 4.887192e+03
200000 	 306 	 4.889464e+03
200000 	 307 	 4.891737e+03
200000 	 308 	 4.896281e+03
200000 	 309 	 4.898553e+03
200000 	 310 	 4.900825e+03
200000 	 311 	 4.903097e+03
200000 	 312 	 4.907641e+03
200000 	 313 	 4.909913e+03
200000 	 314 	 4.912185e+03
200000 	 315 	 4.914457e+03
200000 	 316 	 4.919001e+03
200000 	 317 	 4.921273e+03
200000 	 318 	 4.923545e+03
200000 	 319 	 4.925817e+03
200000 	 320 	 4.930361e+03
200000 	 321 	 4.932634e+03
200000 	 322 	 4.934906e+03
200000 	 323 	 4.937178e+03
200000 	 324 	 4.941722e+03
200000 	 325 	 4.943994e+03
200000 	 326 	 4.946266e+03
200000 	 327 	 4.948538e+03
200000 	 328 	 4.950810e+03
200000 	 329 	 4.955354e+03
200000 	 330 	 4.957626e+03
200000 	 331 	 4.959898e+03
200000 	 332 	 4.962170e+03
200000 	 333 	 4.966714e+03
200000 	 334 	 4.968986e+03
200000 	 335 	 4.971258e+03
200000 	 336 	 4.973531e+03
200000 	 337 	 4.975803e+03
200000 	 338 	 4.978075e+03
200000 	 339 	 4.982619e+03
200000 	 340 	 4.984891e+03
400000 	 2.114100e+02 	 4.450549e+03
400000 	 212 	 4.453230e+03
400000 	 213 	 4.455502e+03
400000 	 214 	 4.460046e+03
400000 	 215 	 4.464590e+03
400000 	 216 	 4.466862e+03
400000 	 217 	 4.471406e+03
400000 	 218 	 4.473678e+03
400000 	 219 	 4.478222e+03
400000 	 220 	 4.482766e+03
400000 	 221 	 4.485039e+03
400000 	 222 	 4.489583e+03
400000 	 223 	 4.491855e+03
400000 	 224 	 4.496399e+03
400000 	 225 	 4.500943e+03
400000 	 226 	 4.503215e+03
400000 	 227 	 4.507759e+03
400000 	 228 	 4.510031e+03
400000 	 229 	 4.514575e+03
400000 	 230 	 4.516847e+03
400000 	 231 	 4.521391e+03
400000 	 232 	 4.525936e+03
400000 	 233 	 4.528208e+03
400000 	 234 	 4.532752e+03
400000 	 235 	 4.535024e+03
400000 	 236 	 4.539568e+03
400000 	 237 	 4.541840e+03
400000 	 238 	 4.546384e+03
400000 	 239 	 4.548656e+03
400000 	 240 	 4.553200e+03
400000 	 241 	 4.555472e+03
400000 	 242 	 4.560016e+03
400000 	 243 	 4.562288e+03
400000 	 244 	 4.566833e+03
400000 	 245 	 4.569105e+03
400000 	 246 	 4.573649e+03
400000 	 247 	 4.575921e+03
400000 	 248 	 4.580465e+03
400000 	 249 	 4.582737e+03
400000 	 250 	 4.585009e+03
400000 	 251 	 4.589553e+03
400000 	 252 	 4.591825e+03
400000 	 253 	 4.596369e+03
400000 	 254 	 4.598641e+03
400000 	 255 	 4.603185e+03
400000 	 256 	 4.605457e+03
400000 	 257 	 4.610002e+03
400000 	 258 	 4.612274e+03
400000 	 259 	 4.614546e+03
400000 	 260 	 4.619090e+03
400000 	 261 	 4.621362e+03
400000 	 262 	 4.625906e+03
400000 	 263 	 4.628178e+03
400000 	 264 	 4.632722e+03
400000 	 265 	 4.634994e+03
400000 	 266 	 4.637266e+03
400000 	 267 	 4.641810e+03
400000 	 268 	 4.644082e+03
400000 	 269 	 4.646354e+03
400000 	 270 	 4.650899e+03
400000 	 271 	 4.653171e+03
400000 	 272 	 4.657715e+03
400000 	 273 	 4.659987e+03
400000 	 274 	 4.662259e+03
400000 	 275 	 4.666803e+03
400000 	 276 	 4.669075e+03
400000 	 277 	 4.671347e+03
400000 	 278 	 4.675891e+03
400000 	 279 	 4.678163e+03
400000 	 280 	 4.682707e+03
400000 	 281 	 4.684979e+03
400000 	 282 	 4.687251e+03
400000 	 283 	 4.691796e+03
400000 	 284 	 4.694068e+03
400000 	 285 	 4.696340e+03
400000 	 286 	 4.700884e+03
400000 	 287 	 4.703156e+03
400000 	 288 	 4.705428e+03
400000 	 289 	 4.709972e+03
400000 	 290 	 4.712244e+03
400000 	 291 	 4.714516e+03
400000 	 292 	 4.716788e+03
400000 	 293 	 4.721332e+03
400000 	 294 	 4.723604e+03
400000 	 295 	 4.725876e+03
400000 	 296 	 4.730421e+03
400000 	 297 	 4.732693e+03
400000 	 298 	 4.734965e+03
400000 	 299 	 4.739509e+03
400000 	 300 	 4.741781e+03
400000 	 301 	 4.744053e+03
400000 	 302 	 4.746325e+03
400000 	 303 	 4.750869e+03
400000 	 304 	 4.753141e+03
400000 	 305 	 4.755413e+03
400000 	 306 	 4.759957e+03
400000 	 307 	 4.762229e+03
400000 	 308 	 4.764501e+03
400000 	 309 	 4.766773e+03
400000 	 310 	 4.771318e+03
400000 	 311 	 4.773590e+03
400000 	 312 	 4.775862e+03
400000 	 313 	 4.778134e+03
400000 	 314 	 4.782678e+03
400000 	 315 	 4.784950e+03
400000 	 316 	 4.787222e+03
400000 	 317 	 4.789494e+03
400000 	 318 	 4.794038e+03
400000 	 319 	 4.796310e+03
400000 	 320 	 4.798582e+03
400000 	 321 	 4.800854e+03
400000 	 322 	 4.805398e+03
400000 	 323 	 4.807670e+03
400000 	 324 	 4.809943e+03
400000 	 325 	 4.812215e+03
400000 	 326 	 4.814487e+03
400000 	 327 	 4.819031e+03
400000 	 328 	 4.821303e+03
400000 	 329 	 4.823575e+03
400000 	 330 	 4.825847e+03
400000 	 331 	 4.828119e+03
400000 	 332 	 4.832663e+03
400000 	 333 	 4.834935e+03
400000 	 334 	 4.837207e+03
400000 	 335 	 4.839479e+03
400000 	 336 	 4.841751e+03
400000 	 337 	 4.846295e+03
400000 	 338 	 4.848567e+03
400000 	 339 	 4.850840e+03
400000 	 340 	 4.853112e+03
600000 	 2.211182e+02 	 4.410448e+03
600000 	 222 	 4.412333e+03
600000 	 223 	 4.416877e+03
600000 	 224 	 4.419149e+03
600000 	 225 	 4.423693e+03
600000 	 226 	 4.425965e+03
600000 	 227 	 4.430509e+03
600000 	 228 	 4.435053e+03
600000 	 229 	 4.437325e+03
600000 	 230 	 4.441869e+03
600000 	 231 	 4.444142e+03
600000 	 232 	 4.448686e+03
600000 	 233 	 4.450958e+03
600000 	 234 	 4.455502e+03
600000 	 235 	 4.457774e+03
600000 	 236 	 4.462318e+03
600000 	 237 	 4.464590e+03
600000 	 238 	 4.469134e+03
600000 	 239 	 4.471406e+03
600000 	 240 	 4.475950e+03
600000 	 241 	 4.478222e+03
600000 	 242 	 4.482766e+03
600000 	 243 	 4.485039e+03
600000 	 244 	 4.489583e+03
600000 	 245 	 4.491855e+03
600000 	 246 	 4.496399e+03
600000 	 247 	 4.498671e+03
600000 	 248 	 4.503215e+03
600000 	 249 	 4.505487e+03
600000 	 250 	 4.510031e+03
600000 	 251 	 4.512303e+03
600000 	 252 	 4.516847e+03
600000 	 253 	 4.519119e+03
600000 	 254 	 4.523663e+03
600000 	 255 	 4.525936e+03
600000 	 256 	 4.528208e+03
600000 	 257 	 4.532752e+03
600000 	 258 	 4.535024e+03
600000 	 259 	 4.539568e+03
600000 	 260 	 4.541840e+03
600000 	 261 	 4.546384e+03
600000 	 262 	 4.548656e+03
600000 	 263 	 4.550928e+03
600000 	 264 	 4.555472e+03
600000 	 265 	 4.557744e+03
600000 	 266 	 4.562288e+03
600000 	 267 	 4.564560e+03
600000 	 268 	 4.566833e+03
600000 	 269 	 4.571377e+03
600000 	 270 	 4.573649e+03
600000 	 271 	 4.578193e+03
600000 	 272 	 4.580465e+03
600000 	 273 	 4.582737e+03
600000 	 274 	 4.587281e+03
600000 	 275 	 4.589553e+03
600000 	 276 	 4.591825e+03
600000 	 277 	 4.596369e+03
600000 	 278 	 4.598641e+03
600000 	 279 	 4.600913e+03
600000 	 280 	 4.605457e+03
600000 	 281 	 4.607730e+03
600000 	 282 	 4.610002e+03
600000 	 283 	 4.614546e+03
600000 	 284 	 4.616818e+03
600000 	 285 	 4.619090e+03
600000 	 286 	 4.623634e+03
600000 	 287 	 4.625906e+03
600000 	 288 	 4.628178e+03
600000 	 289 	 4.632722e+03
600000 	 290 	 4.634994e+03
600000 	 291 	 4.637266e+03
600000 	 292 	 4.641810e+03
600000 	 293 	 4.644082e+03
600000 	 294 	 4.646354e+03
600000 	 295 	 4.650899e+03
600000 	 296 	 4.653171e+03
600000 	 297 	 4.655443e+03
600000 	 298 	 4.659987e+03
600000 	 299 	 4.662259e+03
600000 	 300 	 4.664531e+03
600000 	 301 	 4.666803e+03
600000 	 302 	 4.671347e+03
600000 	 303 	 4.673619e+03
600000 	 304 	 4.675891e+03
600000 	 305 	 4.680435e+03
600000 	 306 	 4.682707e+03
600000 	 307 	 4.684979e+03
600000 	 308 	 4.687251e+03
600000 	 309 	 4.691796e+03
600000 	 310 	 4.694068e+03
600000 	 311 	 4.696340e+03
600000 	 312 	 4.698612e+03
600000 	 313 	 4.703156e+03
600000 	 314 	 4.705428e+03
600000 	 315 	 4.707700e+03
600000 	 316 	 4.709972e+03
600000 	 317 	 4.714516e+03
600000 	 318 	 4.716788e+03
600000 	 319 	 4.719060e+03
600000 	 320 	 4.721332e+03
600000 	 321 	 4.725876e+03
600000 	 322 	 4.728149e+03
600000 	 323 	 4.730421e+03
600000 	 324 	 4.732693e+03
600000 	 325 	 4.734965e+03
600000 	 326 	 4.739509e+03
600000 	 327 	 4.741781e+03
600000 	 328 	 4.744053e+03
600000 	 329 	 4.746325e+03
600000 	 330 	 4.750869e+03
600000 	 331 	 4.753141e+03
600000 	 332 	 4.755413e+03
600000 	 333 	 4.757685e+03
600000 	 334 	 4.759957e+03
600000 	 335 	 4.764501e+03
600000 	 336 	 4.766773e+03
600000 	 337 	 4.769046e+03
600000 	 338 	 4.771318e+03
600000 	 339 	 4.773590e+03
600000 	 340 	 4.778134e+03
800000 	 2.286342e+02 	 4.382228e+03
800000 	 229 	 4.382796e+03
800000 	 230 	 4.387340e+03
800000 	 231 	 4.389612e+03
800000 	 232 	 4.394156e+03
800000 	 233 	 4.396428e+03
800000 	 234 	 4.400972e+03
800000 	 235 	 4.403244e+03
800000 	 236 	 4.407789e+03
800000 	 237 	 4.412333e+03
800000 	 238 	 4.414605e+03
800000 	 239 	 4.419149e+03
800000 	 240 	 4.421421e+03
800000 	 241 	 4.425965e+03
800000 	 242 	 4.428237e+03
800000 	 243 	 4.432781e+03
800000 	 244 	 4.435053e+03
800000 	 245 	 4.439597e+03
800000 	 246 	 4.441869e+03
800000 	 247 	 4.444142e+03
800000 	 248 	 4.448686e+03
800000 	 249 	 4.450958e+03
800000 	 250 	 4.455502e+03
800000 	 251 	 4.457774e+03
800000 	 252 	 4.462318e+03
800000 	 253 	 4.464590e+03
800000 	 254 	 4.469134e+03
800000 	 255 	 4.471406e+03
800000 	 256 	 4.475950e+03
800000 	 257 	 4.478222e+03
800000 	 258 	 4.480494e+03
800000 	 259 	 4.485039e+03
800000 	 260 	 4.487311e+03
800000 	 261 	 4.491855e+03
800000 	 262 	 4.494127e+03
800000 	 263 	 4.496399e+03
800000 	 264 	 4.500943e+03
800000 	 265 	 4.503215e+03
800000 	 266 	 4.507759e+03
800000 	 267 	 4.510031e+03
800000 	 268 	 4.512303e+03
800000 	 269 	 4.516847e+03
800000 	 270 	 4.519119e+03
800000 	 271 	 4.523663e+03
800000 	 272 	 4.525936e+03
800000 	 273 	 4.528208e+03
800000 	 274 	 4.532752e+03
800000 	 275 	 4.535024e+03
800000 	 276 	 4.537296e+03
800000 	 277 	 4.541840e+03
800000 	 278 	 4.544112e+03
800000 	 279 	 4.548656e+03
800000 	 280 	 4.550928e+03
800000 	 281 	 4.553200e+03
800000 	 282 	 4.557744e+03
800000 	 283 	 4.560016e+03
800000 	 284 	 4.562288e+03
800000 	 285 	 4.566833e+03
800000 	 286 	 4.569105e+03
800000 	 287 	 4.571377e+03
800000 	 288 	 4.575921e+03
800000 	 289 	 4.578193e+03
800000 	 290 	 4.580465e+03
800000 	 291 	 4.585009e+03
800000 	 292 	 4.587281e+03
800000 	 293 	 4.589553e+03
800000 	 294 	 4.591825e+03
800000 	 295 	 4.596369e+03
800000 	 296 	 4.598641e+03
800000 	 297 	 4.600913e+03
800000 	 298 	 4.605457e+03
800000 	 299 	 4.607730e+03
800000 	 300 	 4.610002e+03
800000 	 301 	 4.614546e+03
800000 	 302 	 4.616818e+03
800000 	 303 	 4.619090e+03
800000 	 304 	 4.621362e+03
800000 	 305 	 4.625906e+03
800000 	 306 	 4.628178e+03
800000 	 307 	 4.630450e+03
800000 	 308 	 4.632722e+03
800000 	 309 	 4.637266e+03
800000 	 310 	 4.639538e+03
800000 	 311 	 4.641810e+03
800000 	 312 	 4.644082e+03
800000 	 313 	 4.648627e+03
800000 	 314 	 4.650899e+03
800000 	 315 	 4.653171e+03
800000 	 316 	 4.655443e+03
800000 	 317 	 4.659987e+03
800000 	 318 	 4.662259e+03
800000 	 319 	 4.664531e+03
800000 	 320 	 4.666803e+03
800000 	 321 	 4.671347e+03
800000 	 322 	 4.673619e+03
800000 	 323 	 4.675891e+03
800000 	 324 	 4.678163e+03
800000 	 325 	 4.682707e+03
800000 	 326 	 4.684979e+03
800000 	 327 	 4.687251e+03
800000 	 328 	 4.689524e+03
800000 	 329 	 4.691796e+03
800000 	 330 	 4.696340e+03
800000 	 331 	 4.698612e+03
800000 	 332 	 4.700884e+03
800000 	 333 	 4.703156e+03
800000 	 334 	 4.705428e+03
800000 	 335 	 4.709972e+03
800000 	 336 	 4.712244e+03
800000 	 337 	 4.714516e+03
800000 	 338 	 4.716788e+03
800000 	 339 	 4.719060e+03
800000 	 340 	 4.723604e+03
1000000 	 2.348612e+02 	 4.361581e+03
1000000 	 235 	 4.362347e+03
1000000 	 236 	 4.364620e+03
1000000 	 237 	 4.369164e+03
1000000 	 238 	 4.371436e+03
1000000 	 239 	 4.375980e+03
1000000 	 240 	 4.378252e+03
1000000 	 241 	 4.382796e+03
1000000 	 242 	 4.385068e+03
1000000 	 243 	 4.389612e+03
1000000 	 244 	 4.391884e+03
1000000 	 245 	 4.396428e+03
1000000 	 246 	 4.398700e+03
1000000 	 247 	 4.403244e+03
1000000 	 248 	 4.405517e+03
1000000 	 249 	 4.410061e+03
1000000 	 250 	 4.412333e+03
1000000 	 251 	 4.416877e+03
1000000 	 252 	 4.419149e+03
1000000 	 253 	 4.423693e+03
1000000 	 254 	 4.425965e+03
1000000 	 255 	 4.430509e+03
1000000 	 256 	 4.432781e+03
1000000 	 257 	 4.435053e+03
1000000 	 258 	 4.439597e+03
1000000 	 259 	 4.441869e+03
1000000 	 260 	 4.446414e+03
1000000 	 261 	 4.448686e+03
1000000 	 262 	 4.453230e+03
1000000 	 263 	 4.455502e+03
1000000 	 264 	 4.457774e+03
1000000 	 265 	 4.462318e+03
1000000 	 266 	 4.464590e+03
1000000 	 267 	 4.469134e+03
1000000 	 268 	 4.471406e+03
1000000 	 269 	 4.473678e+03
1000000 	 270 	 4.478222e+03
1000000 	 271 	 4.480494e+03
1000000 	 272 	 4.482766e+03
1000000 	 273 	 4.487311e+03
1000000 	 274 	 4.489583e+03
1000000 	 275 	 4.494127e+03
1000000 	 276 	 4.496399e+03
1000000 	 277 	 4.498671e+03
1000000 	 278 	 4.503215e+03
1000000 	 279 	 4.505487e+03
1000000 	 280 	 4.507759e+03
1000000 	 281 	 4.512303e+03
1000000 	 282 	 4.514575e+03
1000000 	 283 	 4.516847e+03
1000000 	 284 	 4.521391e+03
1000000 	 285 	 4.523663e+03
1000000 	 286 	 4.525936e+03
1000000 	 287 	 4.530480e+03
1000000 	 288 	 4.532752e+03
1000000 	 289 	 4.535024e+03
1000000 	 290 	 4.539568e+03
1000000 	 291 	 4.541840e+03
1000000 	 292 	 4.544112e+03
1000000 	 293 	 4.548656e+03
1000000 	 294 	 4.550928e+03
1000000 	 295 	 4.553200e+03
1000000 	 296 	 4.555472e+03
1000000 	 297 	 4.560016e+03
1000000 	 298 	 4.562288e+03
1000000 	 299 	 4.564560e+03
1000000 	 300 	 4.569105e+03
1000000 	 301 	 4.571377e+03
1000000 	 302 	 4.573649e+03
1000000 	 303 	 4.578193e+03
1000000 	 304 	 4.580465e+03
1000000 	 305 	 4.582737e+03
1000000 	 306 	 4.585009e+03
1000000 	 307 	 4.589553e+03
1000000 	 308 	 4.591825e+03
1000000 	 309 	 4.594097e+03
1000000 	 310 	 4.596369e+03
1000000 	 311 	 4.600913e+03
1000000 	 312 	 4.603185e+03
1000000 	 313 	 4.605457e+03
1000000 	 314 	 4.607730e+03
1000000 	 315 	 4.612274e+03
1000000 	 316 	 4.614546e+03
1000000 	 317 	 4.616818e+03
1000000 	 318 	 4.619090e+03
1000000 	 319 	 4.623634e+03
1000000 	 320 	 4.625906e+03
1000000 	 321 	 4.628178e+03
1000000 	 322 	 4.630450e+03
1000000 	 323 	 4.634994e+03
1000000 	 324 	 4.637266e+03
1000000 	 325 	 4.639538e+03
1000000 	 326 	 4.641810e+03
1000000 	 327 	 4.644082e+03
1000000 	 328 	 4.648627e+03
1000000 	 329 	 4.650899e+03
1000000 	 330 	 4.653171e+03
1000000 	 331 	 4.655443e+03
1000000 	 332 	 4.657715e+03
1000000 	 333 	 4.662259e+03
1000000 	 334 	 4.664531e+03
1000000 	 335 	 4.666803e+03
1000000 	 336 	 4.669075e+03
1000000 	 337 	 4.671347e+03
1000000 	 338 	 4.675891e+03
1000000 	 339 	 4.678163e+03
1000000 	 340 	 4.680435e+03
1200000 	 2.402270e+02 	 4.345003e+03
1200000 	 241 	 4.348715e+03
1200000 	 242 	 4.350987e+03
1200000 	 243 	 4.355531e+03
1200000 	 244 	 4.357803e+03
1200000 	 245 	 4.362347e+03
1200000 	 246 	 4.364620e+03
1200000 	 247 	 4.369164e+03
1200000 	 248 	 4.371436e+03
1200000 	 249 	 4.375980e+03
1200000 	 250 	 4.378252e+03
1200000 	 251 	 4.382796e+03
1200000 	 252 	 4.385068e+03
1200000 	 253 	 4.387340e+03
1200000 	 254 	 4.391884e+03
1200000 	 255 	 4.394156e+03
1200000 	 256 	 4.398700e+03
1200000 	 257 	 4.400972e+03
1200000 	 258 	 4.405517e+03
1200000 	 259 	 4.407789e+03
1200000 	 260 	 4.412333e+03
1200000 	 261 	 4.414605e+03
1200000 	 262 	 4.416877e+03
1200000 	 263 	 4.421421e+03
1200000 	 264 	 4.423693e+03
1200000 	 265 	 4.428237e+03
1200000 	 266 	 4.430509e+03
1200000 	 267 	 4.432781e+03
1200000 	 268 	 4.437325e+03
1200000 	 269 	 4.439597e+03
1200000 	 270 	 4.444142e+03
1200000 	 271 	 4.446414e+03
1200000 	 272 	 4.448686e+03
1200000 	 273 	 4.453230e+03
1200000 	 274 	 4.455502e+03
1200000 	 275 	 4.457774e+03
1200000 	 276 	 4.462318e+03
1200000 	 277 	 4.464590e+03
1200000 	 278 	 4.466862e+03
1200000 	 279 	 4.471406e+03
1200000 	 280 	 4.473678e+03
1200000 	 281 	 4.478222e+03
1200000 	 282 	 4.480494e+03
1200000 	 283 	 4.482766e+03
1200000 	 284 	 4.487311e+03
1200000 	 285 	 4.489583e+03
1200000 	 286 	 4.491855e+03
1200000 	 287 	 4.496399e+03
1200000 	 288 	 4.498671e+03
1200000 	 289 	 4.500943e+03
1200000 	 290 	 4.503215e+03
1200000 	 291 	 4.507759e+03
1200000 	 292 	 4.510031e+03
1200000 	 293 	 4.512303e+03
1200000 	 294 	 4.516847e+03
1200000 	 295 	 4.519119e+03
1200000 	 296 	 4.521391e+03
1200000 	 297 	 4.525936e+03
1200000 	 298 	 4.528208e+03
1200000 	 299 	 4.530480e+03
1200000 	 300 	 4.535024e+03
1200000 	 301 	 4.537296e+03
1200000 	 302 	 4.539568e+03
1200000 	 303 	 4.541840e+03
1200000 	 304 	 4.546384e+03
1200000 	 305 	 4.548656e+03
1200000 	 306 	 4.550928e+03
1200000 	 307 	 4.553200e+03
1200000 	 308 	 4.557744e+03
1200000 	 309 	 4.560016e+03
1200000 	 310 	 4.562288e+03
1200000 	 311 	 4.564560e+03
1200000 	 312 	 4.569105e+03
1200000 	 313 	 4.571377e+03
1200000 	 314 	 4.573649e+03
1200000 	 315 	 4.578193e+03
1200000 	 316 	 4.580465e+03
1200000 	 317 	 4.582737e+03
1200000 	 318 	 4.585009e+03
1200000 	 319 	 4.587281e+03
1200000 	 320 	 4.591825e+03
1200000 	 321 	 4.594097e+03
1200000 	 322 	 4.596369e+03
1200000 	 323 	 4.598641e+03
1200000 	 324 	 4.603185e+03
1200000 	 325 	 4.605457e+03
1200000 	 326 	 4.607730e+03
1200000 	 327 	 4.610002e+03
1200000 	 328 	 4.612274e+03
1200000 	 329 	 4.616818e+03
1200000 	 330 	 4.619090e+03
1200000 	 331 	 4.621362e+03
1200000 	 332 	 4.623634e+03
1200000 	 333 	 4.628178e+03
1200000 	 334 	 4.630450e+03
1200000 	 335 	 4.632722e+03
1200000 	 336 	 4.634994e+03
1200000 	 337 	 4.637266e+03
1200000 	 338 	 4.641810e+03
1200000 	 339 	 4.644082e+03
1200000 	 340 	 4.646354e+03
1400000 	 2.449708e+02 	 4.332646e+03
1400000 	 245 	 4.332811e+03
1400000 	 246 	 4.335083e+03
1400000 	 247 	 4.339627e+03
1400000 	 248 	 4.341899e+03
1400000 	 249 	 4.346443e+03
1400000 	 250 	 4.348715e+03
1400000 	 251 	 4.353259e+03
1400000 	 252 	 4.355531e+03
1400000 	 253 	 4.360075e+03
1400000 	 254 	 4.362347e+03
1400000 	 255 	 4.366892e+03
1400000 	 256 	 4.369164e+03
1400000 	 257 	 4.371436e+03
1400000 	 258 	 4.375980e+03
1400000 	 259 	 4.378252e+03
1400000 	 260 	 4.382796e+03
1400000 	 261 	 4.385068e+03
1400000 	 262 	 4.389612e+03
1400000 	 263 	 4.391884e+03
1400000 	 264 	 4.394156e+03
1400000 	 265 	 4.398700e+03
1400000 	 266 	 4.400972e+03
1400000 	 267 	 4.405517e+03
1400000 	 268 	 4.407789e+03
1400000 	 269 	 4.410061e+03
1400000 	 270 	 4.414605e+03
1400000 	 271 	 4.416877e+03
1400000 	 272 	 4.419149e+03
1400000 	 273 	 4.423693e+03
1400000 	 274 	 4.425965e+03
1400000 	 275 	 4.430509e+03
1400000 	 276 	 4.432781e+03
1400000 	 277 	 4.435053e+03
1400000 	 278 	 4.439597e+03
1400000 	 279 	 4.441869e+03
1400000 	 280 	 4.444142e+03
1400000 	 281 	 4.448686e+03
1400000 	 282 	 4.450958e+03
1400000 	 283 	 4.453230e+03
1400000 	 284 	 4.457774e+03
1400000 	 285 	 4.460046e+03
1400000 	 286 	 4.462318e+03
1400000 	 287 	 4.466862e+03
1400000 	 288 	 4.469134e+03
1400000 	 289 	 4.471406e+03
1400000 	 290 	 4.475950e+03
1400000 	 291 	 4.478222e+03
1400000 	 292 	 4.480494e+03
1400000 	 293 	 4.485039e+03
1400000 	 294 	 4.487311e+03
1400000 	 295 	 4.489583e+03
1400000 	 296 	 4.494127e+03
1400000 	 297 	 4.496399e+03
1400000 	 298 	 4.498671e+03
1400000 	 299 	 4.500943e+03
1400000 	 300 	 4.505487e+03
1400000 	 301 	 4.507759e+03
1400000 	 302 	 4.510031e+03
1400000 	 303 	 4.514575e+03
1400000 	 304 	 4.516847e+03
1400000 	 305 	 4.519119e+03
1400000 	 306 	 4.521391e+03
1400000 	 307 	 4.525936e+03
1400000 	 308 	 4.528208e+03
1400000 	 309 	 4.530480e+03
1400000 	 310 	 4.532752e+03
1400000 	 311 	 4.537296e+03
1400000 	 312 	 4.539568e+03
1400000 	 313 	 4.541840e+03
1400000 	 314 	 4.544112e+03
1400000 	 315 	 4.548656e+03
1400000 	 316 	 4.550928e+03
1400000 	 317 	 4.553200e+03
1400000 	 318 	 4.555472e+03
1400000 	 319 	 4.560016e+03
1400000 	 320 	 4.562288e+03
1400000 	 321 	 4.564560e+03
1400000 	 322 	 4.566833e+03
1400000 	 323 	 4.571377e+03
1400000 	 324 	 4.573649e+03
1400000 	 325 	 4.575921e+03
1400000 	 326 	 4.578193e+03
1400000 	 327 	 4.580465e+03
1400000 	 328 	 4.585009e+03
