Table: Enthalpy [G]
Pressure {Pa} 	 Temperature {K} 	 Specific Enthalpy {J/Kg}
6400000 	 336 	 8.044445e+05
6400000 	 337 	 8.073274e+05
6400000 	 338 	 8.108577e+05
6400000 	 339 	 8.124572e+05
6400000 	 340 	 8.165298e+05
6600000 	 3.051933e+02 	 6.535832e+05
6600000 	 306 	 6.584618e+05
6600000 	 307 	 6.642810e+05
6600000 	 308 	 6.725434e+05
6600000 	 309 	 6.568256e+05
6600000 	 310 	 6.472597e+05
6600000 	 311 	 6.818599e+05
6600000 	 312 	 7.022618e+05
6600000 	 313 	 7.058922e+05
6600000 	 314 	 7.142001e+05
6600000 	 315 	 7.217590e+05
6600000 	 316 	 7.275545e+05
6600000 	 317 	 7.327982e+05
6600000 	 318 	 7.377627e+05
6600000 	 319 	 7.423212e+05
6600000 	 320 	 7.466393e+05
6600000 	 321 	 7.506223e+05
6600000 	 322 	 7.543492e+05
6600000 	 323 	 7.579278e+05
6600000 	 324 	 7.612931e+05
6600000 	 325 	 7.645375e+05
6600000 	 326 	 7.675814e+05
6600000 	 327 	 7.704163e+05
6600000 	 328 	 7.733458e+05
6600000 	 329 	 7.761057e+05
6600000 	 330 	 7.792338e+05
6600000 	 331 	 7.827019e+05
6600000 	 332 	 7.864937e+05
6600000 	 333 	 7.902812e+05
6600000 	 334 	 7.924519e+05
6600000 	 335 	 7.977231e+05
6600000 	 336 	 8.018332e+05
6600000 	 337 	 8.047657e+05
6600000 	 338 	 8.083406e+05
6600000 	 339 	 8.099840e+05
6600000 	 340 	 8.140989e+05
6800000 	 3.065810e+02 	 6.456309e+05
6800000 	 307 	 6.492582e+05
6800000 	 308 	 6.614598e+05
6800000 	 309 	 6.476374e+05
6800000 	 310 	 6.392741e+05
6800000 	 311 	 6.746858e+05
6800000 	 312 	 6.957242e+05
6800000 	 313 	 6.998563e+05
6800000 	 314 	 7.085833e+05
6800000 	 315 	 7.164693e+05
6800000 	 316 	 7.225628e+05
6800000 	 317 	 7.280543e+05
6800000 	 318 	 7.332372e+05
6800000 	 319 	 7.379895e+05
6800000 	 320 	 7.424811e+05
6800000 	 321 	 7.466190e+05
6800000 	 322 	 7.504888e+05
6800000 	 323 	 7.542008e+05
6800000 	 324 	 7.576853e+05
6800000 	 325 	 7.610367e+05
6800000 	 326 	 7.641846e+05
6800000 	 327 	 7.671127e+05
6800000 	 328 	 7.701278e+05
6800000 	 329 	 7.729710e+05
6800000 	 330 	 7.761759e+05
6800000 	 331 	 7.797177e+05
6800000 	 332 	 7.835736e+05
6800000 	 333 	 7.874248e+05
6800000 	 334 	 7.896570e+05
6800000 	 335 	 7.949863e+05
6800000 	 336 	 7.991494e+05
6800000 	 337 	 8.021346e+05
6800000 	 338 	 8.057597e+05
6800000 	 339 	 8.074507e+05
6800000 	 340 	 8.116104e+05
7000000 	 3.079314e+02 	 6.341552e+05
7000000 	 308 	 6.355459e+05
7000000 	 309 	 6.340334e+05
7000000 	 310 	 6.287691e+05
7000000 	 311 	 6.658276e+05
7000000 	 312 	 6.879719e+05
7000000 	 313 	 6.928693e+05
7000000 	 314 	 7.022037e+05
7000000 	 315 	 7.105507e+05
7000000 	 316 	 7.170411e+05
7000000 	 317 	 7.228649e+05
7000000 	 318 	 7.283249e+05
7000000 	 319 	 7.333223e+05
7000000 	 320 	 7.380281e+05
7000000 	 321 	 7.423571e+05
7000000 	 322 	 7.463963e+05
7000000 	 323 	 7.502581e+05
7000000 	 324 	 7.538826e+05
7000000 	 325 	 7.573649e+05
7000000 	 326 	 7.606253e+05
7000000 	 327 	 7.636638e+05
7000000 	 328 	 7.667737e+05
7000000 	 329 	 7.697108e+05
7000000 	 330 	 7.730032e+05
7000000 	 331 	 7.766238e+05
7000000 	 332 	 7.805539e+05
7000000 	 333 	 7.844735e+05
7000000 	 334 	 7.867747e+05
7000000 	 335 	 7.921660e+05
7000000 	 336 	 7.963894e+05
7000000 	 337 	 7.994320e+05
7000000 	 338 	 8.031089e+05
7000000 	 339 	 8.048543e+05
7000000 	 340 	 8.090590e+05
7200000 	 3.092430e+02 	 6.100319e+05
7200000 	 310 	 6.106743e+05
7200000 	 311 	 6.535453e+05
7200000 	 312 	 6.780941e+05
7200000 	 313 	 6.844206e+05
7200000 	 314 	 6.947313e+05
7200000 	 315 	 7.037851e+05
7200000 	 316 	 7.108308e+05
7200000 	 317 	 7.171142e+05
7200000 	 318 	 7.229374e+05
7200000 	 319 	 7.282444e+05
7200000 	 320 	 7.332251e+05
7200000 	 321 	 7.377804e+05
7200000 	 322 	 7.420291e+05
7200000 	 323 	 7.460708e+05
7200000 	 324 	 7.498595e+05
7200000 	 325 	 7.534886e+05
7200000 	 326 	 7.568863e+05
7200000 	 327 	 7.600487e+05
7200000 	 328 	 7.632707e+05
7200000 	 329 	 7.663109e+05
7200000 	 330 	 7.696989e+05
7200000 	 331 	 7.734120e+05
7200000 	 332 	 7.774273e+05
7200000 	 333 	 7.814228e+05
7200000 	 334 	 7.837979e+05
7200000 	 335 	 7.892574e+05
7200000 	 336 	 7.935484e+05
7200000 	 337 	 7.966528e+05
7200000 	 338 	 8.003842e+05
7200000 	 339 	 8.021866e+05
7200000 	 340 	 8.064435e+05
7400000 	 3.095700e+02 	 5.570044e+05
7400000 	 310 	 5.879514e+05
7400000 	 311 	 6.261324e+05
7400000 	 312 	 6.634567e+05
7400000 	 313 	 6.733214e+05
7400000 	 314 	 6.855094e+05
7400000 	 315 	 6.957705e+05
7400000 	 316 	 7.036722e+05
7400000 	 317 	 7.105950e+05
7400000 	 318 	 7.169222e+05
7400000 	 319 	 7.226559e+05
7400000 	 320 	 7.279796e+05
7400000 	 321 	 7.328276e+05
7400000 	 322 	 7.373379e+05
7400000 	 323 	 7.416004e+05
7400000 	 324 	 7.455853e+05
7400000 	 325 	 7.493899e+05
7400000 	 326 	 7.529439e+05
7400000 	 327 	 7.562485e+05
7400000 	 328 	 7.596025e+05
7400000 	 329 	 7.627604e+05
7400000 	 330 	 7.662584e+05
7400000 	 331 	 7.700677e+05
7400000 	 332 	 7.741771e+05
7400000 	 333 	 7.782606e+05
7400000 	 334 	 7.807164e+05
7400000 	 335 	 7.862531e+05
7400000 	 336 	 7.906177e+05
7400000 	 337 	 7.937879e+05
7400000 	 338 	 7.975836e+05
7400000 	 339 	 7.994464e+05
7400000 	 340 	 8.037604e+05
7600000 	 3.095700e+02 	 5.444585e+05
7600000 	 310 	 5.743505e+05
7600000 	 311 	 5.946725e+05
7600000 	 312 	 6.294429e+05
7600000 	 313 	 6.557177e+05
7600000 	 314 	 6.730187e+05
7600000 	 315 	 6.857280e+05
7600000 	 316 	 6.950942e+05
7600000 	 317 	 7.030256e+05
7600000 	 318 	 7.100898e+05
7600000 	 319 	 7.164076e+05
7600000 	 320 	 7.221837e+05
7600000 	 321 	 7.274125e+05
7600000 	 322 	 7.322571e+05
7600000 	 323 	 7.367852e+05
7600000 	 324 	 7.410122e+05
7600000 	 325 	 7.450271e+05
7600000 	 326 	 7.487697e+05
7600000 	 327 	 7.522404e+05
7600000 	 328 	 7.557435e+05
7600000 	 329 	 7.590392e+05
7600000 	 330 	 7.626608e+05
7600000 	 331 	 7.665848e+05
7600000 	 332 	 7.708000e+05
7600000 	 333 	 7.749804e+05
7600000 	 334 	 7.775272e+05
7600000 	 335 	 7.831484e+05
7600000 	 336 	 7.875918e+05
7600000 	 337 	 7.908331e+05
7600000 	 338 	 7.947005e+05
7600000 	 339 	 7.966279e+05
7600000 	 340 	 8.010050e+05
7800000 	 3.095700e+02 	 5.373292e+05
7800000 	 310 	 5.702621e+05
7800000 	 311 	 5.832316e+05
7800000 	 312 	 5.930052e+05
7800000 	 313 	 6.267338e+05
7800000 	 314 	 6.532026e+05
7800000 	 315 	 6.718851e+05
7800000 	 316 	 6.842384e+05
7800000 	 317 	 6.939065e+05
7800000 	 318 	 7.021294e+05
7800000 	 319 	 7.092913e+05
7800000 	 320 	 7.156906e+05
7800000 	 321 	 7.214347e+05
7800000 	 322 	 7.266899e+05
7800000 	 323 	 7.315627e+05
7800000 	 324 	 7.360945e+05
7800000 	 325 	 7.403641e+05
7800000 	 326 	 7.443265e+05
7800000 	 327 	 7.479994e+05
7800000 	 328 	 7.516767e+05
7800000 	 329 	 7.551309e+05
7800000 	 330 	 7.588926e+05
7800000 	 331 	 7.629465e+05
7800000 	 332 	 7.672823e+05
7800000 	 333 	 7.715689e+05
7800000 	 334 	 7.742188e+05
7800000 	 335 	 7.799335e+05
7800000 	 336 	 7.844641e+05
7800000 	 337 	 7.877851e+05
7800000 	 338 	 7.917289e+05
7800000 	 339 	 7.937281e+05
7800000 	 340 	 7.981726e+05
8000000 	 3.095700e+02 	 5.308192e+05
8000000 	 310 	 5.670974e+05
8000000 	 311 	 5.787673e+05
8000000 	 312 	 5.838463e+05
8000000 	 313 	 6.008896e+05
8000000 	 314 	 6.277653e+05
8000000 	 315 	 6.518051e+05
8000000 	 316 	 6.694926e+05
8000000 	 317 	 6.823625e+05
8000000 	 318 	 6.925135e+05
8000000 	 319 	 7.009668e+05
8000000 	 320 	 7.082875e+05
8000000 	 321 	 7.147342e+05
8000000 	 322 	 7.205487e+05
8000000 	 323 	 7.258649e+05
8000000 	 324 	 7.307636e+05
8000000 	 325 	 7.353514e+05
8000000 	 326 	 7.395805e+05
8000000 	 327 	 7.434859e+05
8000000 	 328 	 7.473675e+05
8000000 	 329 	 7.510109e+05
8000000 	 330 	 7.549326e+05
8000000 	 331 	 7.591376e+05
8000000 	 332 	 7.636080e+05
8000000 	 333 	 7.680161e+05
8000000 	 334 	 7.707794e+05
8000000 	 335 	 7.765986e+05
8000000 	 336 	 7.812247e+05
8000000 	 337 	 7.846348e+05
8000000 	 338 	 7.886642e+05
8000000 	 339 	 7.907428e+05
8000000 	 340 	 7.952590e+05
8200000 	 3.095700e+02 	 5.248439e+05
8200000 	 310 	 5.646248e+05
8200000 	 311 	 5.754602e+05
8200000 	 312 	 5.790779e+05
8200000 	 313 	 5.922241e+05
8200000 	 314 	 6.093720e+05
8200000 	 315 	 6.301174e+05
8200000 	 316 	 6.506493e+05
8200000 	 317 	 6.674216e+05
8200000 	 318 	 6.805350e+05
8200000 	 319 	 6.909747e+05
8200000 	 320 	 6.996724e+05
8200000 	 321 	 7.071047e+05
8200000 	 322 	 7.136662e+05
8200000 	 323 	 7.195680e+05
8200000 	 324 	 7.249397e+05
8200000 	 325 	 7.299203e+05
8200000 	 326 	 7.344770e+05
8200000 	 327 	 7.386613e+05
8200000 	 328 	 7.427935e+05
8200000 	 329 	 7.466512e+05
8200000 	 330 	 7.507652e+05
8200000 	 331 	 7.551399e+05
8200000 	 332 	 7.597652e+05
8200000 	 333 	 7.643096e+05
8200000 	 334 	 7.672010e+05
8200000 	 335 	 7.731346e+05
8200000 	 336 	 7.778695e+05
8200000 	 337 	 7.813776e+05
8200000 	 338 	 7.855000e+05
8200000 	 339 	 7.876639e+05
8200000 	 340 	 7.922609e+05
8400000 	 3.095700e+02 	 5.192938e+05
8400000 	 310 	 5.625963e+05
8400000 	 311 	 5.728868e+05
8400000 	 312 	 5.756418e+05
8400000 	 313 	 5.873079e+05
8400000 	 314 	 6.012325e+05
8400000 	 315 	 6.159144e+05
8400000 	 316 	 6.329038e+05
8400000 	 317 	 6.504658e+05
8400000 	 318 	 6.660705e+05
8400000 	 319 	 6.789418e+05
8400000 	 320 	 6.895105e+05
8400000 	 321 	 6.983029e+05
8400000 	 322 	 7.058710e+05
8400000 	 323 	 7.125384e+05
8400000 	 324 	 7.185228e+05
8400000 	 325 	 7.239900e+05
8400000 	 326 	 7.289757e+05
8400000 	 327 	 7.334843e+05
8400000 	 328 	 7.379115e+05
8400000 	 329 	 7.420238e+05
8400000 	 330 	 7.463614e+05
8400000 	 331 	 7.509337e+05
8400000 	 332 	 7.557336e+05
8400000 	 333 	 7.604352e+05
8400000 	 334 	 7.634712e+05
8400000 	 335 	 7.695341e+05
8400000 	 336 	 7.743885e+05
8400000 	 337 	 7.780065e+05
8400000 	 338 	 7.822295e+05
8400000 	 339 	 7.844866e+05
8400000 	 340 	 7.891704e+05
8600000 	 3.095700e+02 	 5.141253e+05
8600000 	 310 	 5.608737e+05
8600000 	 311 	 5.707838e+05
8600000 	 312 	 5.729869e+05
8600000 	 313 	 5.837829e+05
8600000 	 314 	 5.962576e+05
8600000 	 315 	 6.082982e+05
8600000 	 316 	 6.212499e+05
8600000 	 317 	 6.359194e+05
8600000 	 318 	 6.511811e+05
8600000 	 319 	 6.654177e+05
8600000 	 320 	 6.777692e+05
8600000 	 321 	 6.881726e+05
8600000 	 322 	 6.970167e+05
8600000 	 323 	 7.046659e+05
8600000 	 324 	 7.114161e+05
8600000 	 325 	 7.174928e+05
8600000 	 326 	 7.229942e+05
8600000 	 327 	 7.279122e+05
8600000 	 328 	 7.326953e+05
8600000 	 329 	 7.370991e+05
8600000 	 330 	 7.416969e+05
8600000 	 331 	 7.464978e+05
8600000 	 332 	 7.514998e+05
8600000 	 333 	 7.563797e+05
8600000 	 334 	 7.595772e+05
8600000 	 335 	 7.657844e+05
8600000 	 336 	 7.707725e+05
8600000 	 337 	 7.745112e+05
8600000 	 338 	 7.788463e+05
8600000 	 339 	 7.812063e+05
8600000 	 340 	 7.859848e+05
8800000 	 3.095700e+02 	 5.093244e+05
8800000 	 310 	 5.593717e+05
8800000 	 311 	 5.689929e+05
8800000 	 312 	 5.707884e+05
8800000 	 313 	 5.810325e+05
8800000 	 314 	 5.926686e+05
8800000 	 315 	 6.033691e+05
8800000 	 316 	 6.141271e+05
8800000 	 317 	 6.259848e+05
8800000 	 318 	 6.389803e+05
8800000 	 319 	 6.524596e+05
8800000 	 320 	 6.653972e+05
8800000 	 321 	 6.770133e+05
8800000 	 322 	 6.871352e+05
8800000 	 323 	 6.958972e+05
8800000 	 324 	 7.035553e+05
8800000 	 325 	 7.103730e+05
8800000 	 326 	 7.164749e+05
8800000 	 327 	 7.219029e+05
8800000 	 328 	 7.270976e+05
8800000 	 329 	 7.318420e+05
8800000 	 330 	 7.367533e+05
8800000 	 331 	 7.418150e+05
8800000 	 332 	 7.470444e+05
8800000 	 333 	 7.521275e+05
8800000 	 334 	 7.555084e+05
8800000 	 335 	 7.618787e+05
8800000 	 336 	 7.670132e+05
8800000 	 337 	 7.708862e+05
8800000 	 338 	 7.753448e+05
8800000 	 339 	 7.778191e+05
8800000 	 340 	 7.826991e+05
9000000 	 3.095700e+02 	 5.048765e+05
9000000 	 310 	 5.580379e+05
9000000 	 311 	 5.674384e+05
9000000 	 312 	 5.689383e+05
9000000 	 313 	 5.787886e+05
9000000 	 314 	 5.898605e+05
9000000 	 315 	 5.997499e+05
9000000 	 316 	 6.092958e+05
9000000 	 317 	 6.193914e+05
9000000 	 318 	 6.302719e+05
9000000 	 319 	 6.420210e+05
9000000 	 320 	 6.540931e+05
9000000 	 321 	 6.658628e+05
9000000 	 322 	 6.767092e+05
9000000 	 323 	 6.864149e+05
9000000 	 324 	 6.950029e+05
9000000 	 325 	 7.026334e+05
9000000 	 326 	 7.094100e+05
9000000 	 327 	 7.154217e+05
9000000 	 328 	 7.210867e+05
9000000 	 329 	 7.262466e+05
9000000 	 330 	 7.315065e+05
9000000 	 331 	 7.368654e+05
9000000 	 332 	 7.423543e+05
9000000 	 333 	 7.476674e+05
9000000 	 334 	 7.512530e+05
9000000 	 335 	 7.578053e+05
9000000 	 336 	 7.631038e+05
9000000 	 337 	 7.671246e+05
9000000 	 338 	 7.717191e+05
9000000 	 339 	 7.743176e+05
9000000 	 340 	 7.793097e+05
9200000 	 3.095700e+02 	 5.007675e+05
9200000 	 310 	 5.568401e+05
9200000 	 311 	 5.660587e+05
9200000 	 312 	 5.673301e+05
9200000 	 313 	 5.768804e+05
9200000 	 314 	 5.875531e+05
9200000 	 315 	 5.968949e+05
9200000 	 316 	 6.056763e+05
9200000 	 317 	 6.146927e+05
9200000 	 318 	 6.241283e+05
9200000 	 319 	 6.342577e+05
9200000 	 320 	 6.449803e+05
9200000 	 321 	 6.559263e+05
9200000 	 322 	 6.666870e+05
9200000 	 323 	 6.767931e+05
9200000 	 324 	 6.860404e+05
9200000 	 325 	 6.943937e+05
9200000 	 326 	 7.018626e+05
9200000 	 327 	 7.084924e+05
9200000 	 328 	 7.146775e+05
9200000 	 329 	 7.202964e+05
9200000 	 330 	 7.259409e+05
9200000 	 331 	 7.316361e+05
9200000 	 332 	 7.374189e+05
9200000 	 333 	 7.429900e+05
9200000 	 334 	 7.468025e+05
9200000 	 335 	 7.535574e+05
9200000 	 336 	 7.590364e+05
9200000 	 337 	 7.632209e+05
9200000 	 338 	 7.679652e+05
9200000 	 339 	 7.706971e+05
9200000 	 340 	 7.758138e+05
9400000 	 3.095700e+02 	 4.969988e+05
9400000 	 310 	 5.557464e+05
9400000 	 311 	 5.648165e+05
9400000 	 312 	 5.659046e+05
9400000 	 313 	 5.752253e+05
9400000 	 314 	 5.856022e+05
9400000 	 315 	 5.945462e+05
9400000 	 316 	 6.028008e+05
9400000 	 317 	 6.110985e+05
9400000 	 318 	 6.195859e+05
9400000 	 319 	 6.285246e+05
9400000 	 320 	 6.379834e+05
9400000 	 321 	 6.478376e+05
9400000 	 322 	 6.579057e+05
9400000 	 323 	 6.677787e+05
9400000 	 324 	 6.772075e+05
9400000 	 325 	 6.859881e+05
9400000 	 326 	 6.940145e+05
9400000 	 327 	 7.012104e+05
9400000 	 328 	 7.079193e+05
9400000 	 329 	 7.140167e+05
9400000 	 330 	 7.200729e+05
9400000 	 331 	 7.261368e+05
9400000 	 332 	 7.322383e+05
9400000 	 333 	 7.380932e+05
9400000 	 334 	 7.421539e+05
9400000 	 335 	 7.491315e+05
9400000 	 336 	 7.548091e+05
9400000 	 337 	 7.591710e+05
9400000 	 338 	 7.640780e+05
9400000 	 339 	 7.669567e+05
9400000 	 340 	 7.722071e+05
9600000 	 3.095700e+02 	 4.935553e+05
9600000 	 310 	 5.547457e+05
9600000 	 311 	 5.636918e+05
9600000 	 312 	 5.646277e+05
9600000 	 313 	 5.737601e+05
9600000 	 314 	 5.839007e+05
9600000 	 315 	 5.925484e+05
9600000 	 316 	 6.004167e+05
9600000 	 317 	 6.082103e+05
9600000 	 318 	 6.160421e+05
9600000 	 319 	 6.241486e+05
9600000 	 320 	 6.326219e+05
9600000 	 321 	 6.414497e+05
9600000 	 322 	 6.506158e+05
9600000 	 323 	 6.599114e+05
9600000 	 324 	 6.690655e+05
9600000 	 325 	 6.778816e+05
9600000 	 326 	 6.861881e+05
9600000 	 327 	 6.937852e+05
9600000 	 328 	 7.009466e+05
9600000 	 329 	 7.074789e+05
9600000 	 330 	 7.139553e+05
9600000 	 331 	 7.203945e+05
9600000 	 332 	 7.268319e+05
9600000 	 333 	 7.329869e+05
9600000 	 334 	 7.373145e+05
9600000 	 335 	 7.445310e+05
9600000 	 336 	 7.504226e+05
9600000 	 337 	 7.549775e+05
9600000 	 338 	 7.600581e+05
9600000 	 339 	 7.630960e+05
9600000 	 340 	 7.684905e+05
9800000 	 3.095700e+02 	 4.904315e+05
9800000 	 310 	 5.538251e+05
9800000 	 311 	 5.626600e+05
9800000 	 312 	 5.634702e+05
9800000 	 313 	 5.724437e+05
9800000 	 314 	 5.823958e+05
9800000 	 315 	 5.908095e+05
9800000 	 316 	 5.983791e+05
9800000 	 317 	 6.058000e+05
9800000 	 318 	 6.131573e+05
9800000 	 319 	 6.206672e+05
9800000 	 320 	 6.284097e+05
9800000 	 321 	 6.364094e+05
9800000 	 322 	 6.447496e+05
9800000 	 323 	 6.532968e+05
9800000 	 324 	 6.619497e+05
9800000 	 325 	 6.704815e+05
9800000 	 326 	 6.787612e+05
9800000 	 327 	 6.865138e+05
9800000 	 328 	 6.939616e+05
9800000 	 329 	 7.008319e+05
9800000 	 330 	 7.076724e+05
9800000 	 331 	 7.144582e+05
9800000 	 332 	 7.212378e+05
9800000 	 333 	 7.276976e+05
9800000 	 334 	 7.323014e+05
9800000 	 335 	 7.397685e+05
9800000 	 336 	 7.458864e+05
9800000 	 337 	 7.506460e+05
9800000 	 338 	 7.559112e+05
9800000 	 339 	 7.591172e+05
9800000 	 340 	 7.646656e+05
10000000 	 3.095700e+02 	 4.876125e+05
10000000 	 310 	 5.529680e+05
10000000 	 311 	 5.617107e+05
10000000 	 312 	 5.624104e+05
10000000 	 313 	 5.712509e+05
10000000 	 314 	 5.810464e+05
10000000 	 315 	 5.892699e+05
10000000 	 316 	 5.966043e+05
10000000 	 317 	 6.037394e+05
10000000 	 318 	 6.107378e+05
10000000 	 319 	 6.178001e+05
10000000 	 320 	 6.249943e+05
10000000 	 321 	 6.323629e+05
10000000 	 322 	 6.400098e+05
10000000 	 323 	 6.478637e+05
10000000 	 324 	 6.558979e+05
10000000 	 325 	 6.639956e+05
10000000 	 326 	 6.720112e+05
10000000 	 327 	 6.796857e+05
10000000 	 328 	 6.872103e+05
10000000 	 329 	 6.942641e+05
10000000 	 330 	 7.013694e+05
10000000 	 331 	 7.084465e+05
10000000 	 332 	 7.155192e+05
10000000 	 333 	 7.222773e+05
10000000 	 334 	 7.271521e+05
10000000 	 335 	 7.348685e+05
10000000 	 336 	 7.412172e+05
10000000 	 337 	 7.461879e+05
10000000 	 338 	 7.516455e+05
10000000 	 339 	 7.550268e+05
10000000 	 340 	 7.607372e+05
