Table: Enthalpy [G]
Temperature {K} 	 Pressure {Pa} 	 Specific Enthalpy {J/Kg}
346 	 800000 	 8.793605e+05
346 	 1000000 	 8.778649e+05
346 	 1200000 	 8.763533e+05
346 	 1400000 	 8.748265e+05
346 	 1600000 	 8.732845e+05
346 	 1800000 	 8.717244e+05
346 	 2000000 	 8.701438e+05
346 	 2200000 	 8.685483e+05
346 	 2400000 	 8.669340e+05
346 	 2600000 	 8.653024e+05
346 	 2800000 	 8.636472e+05
346 	 3000000 	 8.619724e+05
346 	 3200000 	 8.602766e+05
346 	 3400000 	 8.585590e+05
346 	 3600000 	 8.568176e+05
346 	 3800000 	 8.550535e+05
346 	 4000000 	 8.532636e+05
346 	 4200000 	 8.514513e+05
346 	 4400000 	 8.496106e+05
346 	 4600000 	 8.477434e+05
346 	 4800000 	 8.458462e+05
346 	 5000000 	 8.439197e+05
346 	 5200000 	 8.419632e+05
346 	 5400000 	 8.399743e+05
346 	 5600000 	 8.379521e+05
346 	 5800000 	 8.358948e+05
346 	 6000000 	 8.338003e+05
346 	 6200000 	 8.316678e+05
346 	 6400000 	 8.294983e+05
346 	 6600000 	 8.272900e+05
346 	 6800000 	 8.250376e+05
346 	 7000000 	 8.227393e+05
346 	 7200000 	 8.203951e+05
346 	 7400000 	 8.180019e+05
346 	 7600000 	 8.155564e+05
346 	 7800000 	 8.130572e+05
346 	 8000000 	 8.105046e+05
346 	 8200000 	 8.078942e+05
346 	 8400000 	 8.052236e+05
346 	 8600000 	 8.024899e+05
346 	 8800000 	 7.996937e+05
346 	 9000000 	 7.968326e+05
346 	 9200000 	 7.939048e+05
346 	 9400000 	 7.909085e+05
346 	 9600000 	 7.878444e+05
346 	 9800000 	 7.847113e+05
346 	 10000000 	 7.815105e+05
347 	 200000 	 8.854342e+05
347 	 400000 	 8.839913e+05
347 	 600000 	 8.825332e+05
347 	 800000 	 8.810606e+05
347 	 1000000 	 8.795735e+05
347 	 1200000 	 8.780692e+05
347 	 1400000 	 8.765493e+05
347 	 1600000 	 8.750165e+05
347 	 1800000 	 8.734675e+05
347 	 2000000 	 8.719005e+05
347 	 2200000 	 8.703154e+05
347 	 2400000 	 8.687126e+05
347 	 2600000 	 8.670910e+05
347 	 2800000 	 8.654499e+05
347 	 3000000 	 8.637892e+05
347 	 3200000 	 8.621055e+05
347 	 3400000 	 8.604020e+05
347 	 3600000 	 8.586764e+05
347 	 3800000 	 8.569275e+05
347 	 4000000 	 8.551559e+05
347 	 4200000 	 8.533584e+05
347 	 4400000 	 8.515355e+05
347 	 4600000 	 8.496867e+05
347 	 4800000 	 8.478099e+05
347 	 5000000 	 8.459053e+05
347 	 5200000 	 8.439706e+05
347 	 5400000 	 8.420042e+05
347 	 5600000 	 8.400069e+05
347 	 5800000 	 8.379757e+05
347 	 6000000 	 8.359092e+05
347 	 6200000 	 8.338062e+05
347 	 6400000 	 8.316672e+05
347 	 6600000 	 8.294870e+05
347 	 6800000 	 8.272678e+05
347 	 7000000 	 8.250073e+05
347 	 7200000 	 8.227020e+05
347 	 7400000 	 8.203485e+05
347 	 7600000 	 8.179466e+05
347 	 7800000 	 8.154958e+05
347 	 8000000 	 8.129914e+05
347 	 8200000 	 8.104330e+05
347 	 8400000 	 8.078184e+05
347 	 8600000 	 8.051456e+05
347 	 8800000 	 8.024148e+05
347 	 9000000 	 7.996236e+05
347 	 9200000 	 7.967698e+05
347 	 9400000 	 7.938523e+05
347 	 9600000 	 7.908701e+05
347 	 9800000 	 7.878240e+05
347 	 10000000 	 7.847156e+05
348 	 200000 	 8.874576e+05
348 	 400000 	 8.860215e+05
348 	 600000 	 8.845714e+05
348 	 800000 	 8.831077e+05
348 	 1000000 	 8.816299e+05
348 	 1200000 	 8.801397e+05
348 	 1400000 	 8.786310e+05
348 	 1600000 	 8.771069e+05
348 	 1800000 	 8.755680e+05
348 	 2000000 	 8.740104e+05
348 	 2200000 	 8.724354e+05
348 	 2400000 	 8.708439e+05
348 	 2600000 	 8.692341e+05
348 	 2800000 	 8.676060e+05
348 	 3000000 	 8.659570e+05
348 	 3200000 	 8.642882e+05
348 	 3400000 	 8.625975e+05
348 	 3600000 	 8.608872e+05
348 	 3800000 	 8.591548e+05
348 	 4000000 	 8.573987e+05
348 	 4200000 	 8.556181e+05
348 	 4400000 	 8.538129e+05
348 	 4600000 	 8.519820e+05
348 	 4800000 	 8.501245e+05
348 	 5000000 	 8.482399e+05
348 	 5200000 	 8.463265e+05
348 	 5400000 	 8.443835e+05
348 	 5600000 	 8.424090e+05
348 	 5800000 	 8.404031e+05
348 	 6000000 	 8.383640e+05
348 	 6200000 	 8.362897e+05
348 	 6400000 	 8.341768e+05
348 	 6600000 	 8.320276e+05
348 	 6800000 	 8.298401e+05
348 	 7000000 	 8.276137e+05
348 	 7200000 	 8.253436e+05
348 	 7400000 	 8.230279e+05
348 	 7600000 	 8.206673e+05
348 	 7800000 	 8.182594e+05
348 	 8000000 	 8.158026e+05
348 	 8200000 	 8.132948e+05
348 	 8400000 	 8.107345e+05
348 	 8600000 	 8.081208e+05
348 	 8800000 	 8.054512e+05
348 	 9000000 	 8.027253e+05
348 	 9200000 	 7.999404e+05
348 	 9400000 	 7.970964e+05
348 	 9600000 	 7.941937e+05
348 	 9800000 	 7.912306e+05
348 	 10000000 	 7.882082e+05
349 	 200000 	 8.918394e+05
349 	 400000 	 8.904103e+05
349 	 600000 	 8.889706e+05
349 	 800000 	 8.875141e+05
349 	 1000000 	 8.860466e+05
349 	 1200000 	 8.845629e+05
349 	 1400000 	 8.830622e+05
349 	 1600000 	 8.815506e+05
349 	 1800000 	 8.800198e+05
349 	 2000000 	 8.784730e+05
349 	 2200000 	 8.769115e+05
349 	 2400000 	 8.753319e+05
349 	 2600000 	 8.737347e+05
349 	 2800000 	 8.721172e+05
349 	 3000000 	 8.704821e+05
349 	 3200000 	 8.688267e+05
349 	 3400000 	 8.671526e+05
349 	 3600000 	 8.654546e+05
349 	 3800000 	 8.637374e+05
349 	 4000000 	 8.619957e+05
349 	 4200000 	 8.602322e+05
349 	 4400000 	 8.584443e+05
349 	 4600000 	 8.566310e+05
349 	 4800000 	 8.547922e+05
349 	 5000000 	 8.529276e+05
349 	 5200000 	 8.510356e+05
349 	 5400000 	 8.491134e+05
349 	 5600000 	 8.471628e+05
349 	 5800000 	 8.451800e+05
349 	 6000000 	 8.431655e+05
349 	 6200000 	 8.411166e+05
349 	 6400000 	 8.390330e+05
349 	 6600000 	 8.369146e+05
349 	 6800000 	 8.347582e+05
349 	 7000000 	 8.325633e+05
349 	 7200000 	 8.303300e+05
349 	 7400000 	 8.280531e+05
349 	 7600000 	 8.257335e+05
349 	 7800000 	 8.233692e+05
349 	 8000000 	 8.209565e+05
349 	 8200000 	 8.184973e+05
349 	 8400000 	 8.159892e+05
349 	 8600000 	 8.134299e+05
349 	 8800000 	 8.108161e+05
349 	 9000000 	 8.081491e+05
349 	 9200000 	 8.054289e+05
349 	 9400000 	 8.026530e+05
349 	 9600000 	 7.998204e+05
349 	 9800000 	 7.969334e+05
349 	 10000000 	 7.939914e+05
350 	 200000 	 8.910511e+05
350 	 400000 	 8.896311e+05
350 	 600000 	 8.881983e+05
350 	 800000 	 8.867533e+05
350 	 1000000 	 8.852940e+05
350 	 1200000 	 8.838190e+05
350 	 1400000 	 8.823278e+05
350 	 1600000 	 8.808221e+05
350 	 1800000 	 8.793012e+05
350 	 2000000 	 8.777671e+05
350 	 2200000 	 8.762156e+05
350 	 2400000 	 8.746443e+05
350 	 2600000 	 8.730585e+05
350 	 2800000 	 8.714541e+05
350 	 3000000 	 8.698318e+05
350 	 3200000 	 8.681897e+05
350 	 3400000 	 8.665253e+05
350 	 3600000 	 8.648435e+05
350 	 3800000 	 8.631398e+05
350 	 4000000 	 8.614153e+05
350 	 4200000 	 8.596657e+05
350 	 4400000 	 8.578965e+05
350 	 4600000 	 8.561016e+05
350 	 4800000 	 8.542815e+05
350 	 5000000 	 8.524364e+05
350 	 5200000 	 8.505630e+05
350 	 5400000 	 8.486623e+05
350 	 5600000 	 8.467334e+05
350 	 5800000 	 8.447763e+05
350 	 6000000 	 8.427856e+05
350 	 6200000 	 8.407643e+05
350 	 6400000 	 8.387103e+05
350 	 6600000 	 8.366220e+05
350 	 6800000 	 8.344964e+05
350 	 7000000 	 8.323365e+05
350 	 7200000 	 8.301378e+05
350 	 7400000 	 8.278987e+05
350 	 7600000 	 8.256184e+05
350 	 7800000 	 8.232959e+05
350 	 8000000 	 8.209286e+05
350 	 8200000 	 8.185157e+05
350 	 8400000 	 8.160568e+05
350 	 8600000 	 8.135482e+05
350 	 8800000 	 8.109902e+05
350 	 9000000 	 8.083814e+05
350 	 9200000 	 8.057232e+05
350 	 9400000 	 8.030124e+05
350 	 9600000 	 8.002497e+05
350 	 9800000 	 7.974353e+05
350 	 10000000 	 7.945691e+05
351 	 200000 	 8.899025e+05
351 	 400000 	 8.884929e+05
351 	 600000 	 8.870670e+05
351 	 800000 	 8.856299e+05
351 	 1000000 	 8.841749e+05
351 	 1200000 	 8.827093e+05
351 	 1400000 	 8.812308e+05
351 	 1600000 	 8.797361e+05
351 	 1800000 	 8.782238e+05
351 	 2000000 	 8.767012e+05
351 	 2200000 	 8.751568e+05
351 	 2400000 	 8.736003e+05
351 	 2600000 	 8.720267e+05
351 	 2800000 	 8.704336e+05
351 	 3000000 	 8.688249e+05
351 	 3200000 	 8.671930e+05
351 	 3400000 	 8.655457e+05
351 	 3600000 	 8.638785e+05
351 	 3800000 	 8.621913e+05
351 	 4000000 	 8.604802e+05
351 	 4200000 	 8.587461e+05
351 	 4400000 	 8.569952e+05
351 	 4600000 	 8.552168e+05
351 	 4800000 	 8.534161e+05
351 	 5000000 	 8.515880e+05
351 	 5200000 	 8.497360e+05
351 	 5400000 	 8.478580e+05
351 	 5600000 	 8.459503e+05
351 	 5800000 	 8.440139e+05
351 	 6000000 	 8.420502e+05
351 	 6200000 	 8.400526e+05
351 	 6400000 	 8.380239e+05
351 	 6600000 	 8.359628e+05
351 	 6800000 	 8.338661e+05
351 	 7000000 	 8.317350e+05
351 	 7200000 	 8.295690e+05
351 	 7400000 	 8.273632e+05
351 	 7600000 	 8.251214e+05
351 	 7800000 	 8.228379e+05
351 	 8000000 	 8.205104e+05
351 	 8200000 	 8.181398e+05
351 	 8400000 	 8.157257e+05
351 	 8600000 	 8.132669e+05
351 	 8800000 	 8.107608e+05
351 	 9000000 	 8.082088e+05
351 	 9200000 	 8.056080e+05
351 	 9400000 	 8.029576e+05
351 	 9600000 	 8.002603e+05
351 	 9800000 	 7.975139e+05
351 	 10000000 	 7.947179e+05
352 	 200000 	 8.983728e+05
352 	 400000 	 8.969689e+05
352 	 600000 	 8.955542e+05
352 	 800000 	 8.941223e+05
352 	 1000000 	 8.926765e+05
352 	 1200000 	 8.912222e+05
352 	 1400000 	 8.897507e+05
352 	 1600000 	 8.882655e+05
352 	 1800000 	 8.867640e+05
352 	 2000000 	 8.852483e+05
352 	 2200000 	 8.837176e+05
352 	 2400000 	 8.821710e+05
352 	 2600000 	 8.806062e+05
352 	 2800000 	 8.790260e+05
352 	 3000000 	 8.774265e+05
352 	 3200000 	 8.758102e+05
352 	 3400000 	 8.741759e+05
352 	 3600000 	 8.725209e+05
352 	 3800000 	 8.708455e+05
352 	 4000000 	 8.691500e+05
352 	 4200000 	 8.674342e+05
352 	 4400000 	 8.656960e+05
352 	 4600000 	 8.639341e+05
352 	 4800000 	 8.621501e+05
352 	 5000000 	 8.603423e+05
352 	 5200000 	 8.585094e+05
352 	 5400000 	 8.566505e+05
352 	 5600000 	 8.547639e+05
352 	 5800000 	 8.528508e+05
352 	 6000000 	 8.509075e+05
352 	 6200000 	 8.489372e+05
352 	 6400000 	 8.469372e+05
352 	 6600000 	 8.449047e+05
352 	 6800000 	 8.428387e+05
352 	 7000000 	 8.407390e+05
352 	 7200000 	 8.386049e+05
352 	 7400000 	 8.364343e+05
352 	 7600000 	 8.342250e+05
352 	 7800000 	 8.319775e+05
352 	 8000000 	 8.296911e+05
352 	 8200000 	 8.273634e+05
352 	 8400000 	 8.249948e+05
352 	 8600000 	 8.225824e+05
352 	 8800000 	 8.201256e+05
352 	 9000000 	 8.176257e+05
352 	 9200000 	 8.150806e+05
352 	 9400000 	 8.124901e+05
352 	 9600000 	 8.098532e+05
352 	 9800000 	 8.071705e+05
352 	 10000000 	 8.044439e+05
353 	 200000 	 9.005749e+05
353 	 400000 	 8.991775e+05
353 	 600000 	 8.977697e+05
353 	 800000 	 8.963503e+05
353 	 1000000 	 8.949139e+05
353 	 1200000 	 8.934613e+05
353 	 1400000 	 8.919998e+05
353 	 1600000 	 8.905281e+05
353 	 1800000 	 8.890407e+05
353 	 2000000 	 8.875341e+05
353 	 2200000 	 8.860131e+05
353 	 2400000 	 8.844738e+05
353 	 2600000 	 8.829259e+05
353 	 2800000 	 8.813576e+05
353 	 3000000 	 8.797705e+05
353 	 3200000 	 8.781651e+05
353 	 3400000 	 8.765416e+05
353 	 3600000 	 8.748993e+05
353 	 3800000 	 8.732412e+05
353 	 4000000 	 8.715625e+05
353 	 4200000 	 8.698601e+05
353 	 4400000 	 8.681378e+05
353 	 4600000 	 8.663952e+05
353 	 4800000 	 8.646269e+05
353 	 5000000 	 8.628362e+05
353 	 5200000 	 8.610239e+05
353 	 5400000 	 8.591837e+05
353 	 5600000 	 8.573204e+05
353 	 5800000 	 8.554268e+05
353 	 6000000 	 8.535079e+05
353 	 6200000 	 8.515601e+05
353 	 6400000 	 8.495831e+05
353 	 6600000 	 8.475736e+05
353 	 6800000 	 8.455349e+05
353 	 7000000 	 8.434650e+05
353 	 7200000 	 8.413606e+05
353 	 7400000 	 8.392214e+05
353 	 7600000 	 8.370480e+05
353 	 7800000 	 8.348372e+05
353 	 8000000 	 8.325883e+05
353 	 8200000 	 8.303003e+05
353 	 8400000 	 8.279746e+05
353 	 8600000 	 8.256058e+05
353 	 8800000 	 8.231974e+05
353 	 9000000 	 8.207468e+05
353 	 9200000 	 8.182528e+05
353 	 9400000 	 8.157175e+05
353 	 9600000 	 8.131380e+05
353 	 9800000 	 8.105164e+05
353 	 10000000 	 8.078528e+05
354 	 200000 	 9.134035e+05
354 	 400000 	 9.120120e+05
354 	 600000 	 9.106127e+05
354 	 800000 	 9.092018e+05
354 	 1000000 	 9.077728e+05
354 	 1200000 	 9.063351e+05
354 	 1400000 	 9.048779e+05
354 	 1600000 	 9.034115e+05
354 	 1800000 	 9.019300e+05
354 	 2000000 	 9.004360e+05
354 	 2200000 	 8.989272e+05
354 	 2400000 	 8.974020e+05
354 	 2600000 	 8.958583e+05
354 	 2800000 	 8.942992e+05
354 	 3000000 	 8.927264e+05
354 	 3200000 	 8.911338e+05
354 	 3400000 	 8.895226e+05
354 	 3600000 	 8.878969e+05
354 	 3800000 	 8.862490e+05
354 	 4000000 	 8.845826e+05
354 	 4200000 	 8.828970e+05
354 	 4400000 	 8.811888e+05
354 	 4600000 	 8.794606e+05
354 	 4800000 	 8.777107e+05
354 	 5000000 	 8.759379e+05
354 	 5200000 	 8.741415e+05
354 	 5400000 	 8.723221e+05
354 	 5600000 	 8.704760e+05
354 	 5800000 	 8.686060e+05
354 	 6000000 	 8.667077e+05
354 	 6200000 	 8.647828e+05
354 	 6400000 	 8.628317e+05
354 	 6600000 	 8.608508e+05
354 	 6800000 	 8.588393e+05
354 	 7000000 	 8.567974e+05
354 	 7200000 	 8.547223e+05
354 	 7400000 	 8.526161e+05
354 	 7600000 	 8.504738e+05
354 	 7800000 	 8.482958e+05
354 	 8000000 	 8.460829e+05
354 	 8200000 	 8.438326e+05
354 	 8400000 	 8.415436e+05
354 	 8600000 	 8.392170e+05
354 	 8800000 	 8.368525e+05
354 	 9000000 	 8.344480e+05
354 	 9200000 	 8.320047e+05
354 	 9400000 	 8.295201e+05
354 	 9600000 	 8.269937e+05
354 	 9800000 	 8.244285e+05
354 	 10000000 	 8.218245e+05
355 	 200000 	 9.113094e+05
355 	 400000 	 9.099267e+05
355 	 600000 	 9.085326e+05
355 	 800000 	 9.071271e+05
355 	 1000000 	 9.057063e+05
355 	 1200000 	 9.042771e+05
355 	 1400000 	 9.028344e+05
355 	 1600000 	 9.013730e+05
355 	 1800000 	 8.999006e+05
355 	 2000000 	 8.984182e+05
355 	 2200000 	 8.969180e+05
355 	 2400000 	 8.954027e+05
355 	 2600000 	 8.938700e+05
355 	 2800000 	 8.923211e+05
355 	 3000000 	 8.907593e+05
355 	 3200000 	 8.891787e+05
355 	 3400000 	 8.875808e+05
355 	 3600000 	 8.859688e+05
355 	 3800000 	 8.843349e+05
355 	 4000000 	 8.826831e+05
355 	 4200000 	 8.810102e+05
355 	 4400000 	 8.793187e+05
355 	 4600000 	 8.776071e+05
355 	 4800000 	 8.758743e+05
355 	 5000000 	 8.741185e+05
355 	 5200000 	 8.723408e+05
355 	 5400000 	 8.705392e+05
355 	 5600000 	 8.687131e+05
355 	 5800000 	 8.668641e+05
355 	 6000000 	 8.649875e+05
355 	 6200000 	 8.630860e+05
355 	 6400000 	 8.611570e+05
355 	 6600000 	 8.592024e+05
355 	 6800000 	 8.572178e+05
355 	 7000000 	 8.552019e+05
355 	 7200000 	 8.531535e+05
355 	 7400000 	 8.510747e+05
355 	 7600000 	 8.489655e+05
355 	 7800000 	 8.468216e+05
355 	 8000000 	 8.446441e+05
355 	 8200000 	 8.424334e+05
355 	 8400000 	 8.401869e+05
355 	 8600000 	 8.379028e+05
355 	 8800000 	 8.355822e+05
355 	 9000000 	 8.332247e+05
355 	 9200000 	 8.308283e+05
355 	 9400000 	 8.283938e+05
355 	 9600000 	 8.259205e+05
355 	 9800000 	 8.234090e+05
355 	 10000000 	 8.208605e+05
356 	 200000 	 9.019171e+05
356 	 400000 	 9.005402e+05
356 	 600000 	 8.991592e+05
356 	 800000 	 8.977631e+05
356 	 1000000 	 8.963523e+05
356 	 1200000 	 8.949289e+05
356 	 1400000 	 8.934948e+05
356 	 1600000 	 8.920483e+05
356 	 1800000 	 8.905851e+05
356 	 2000000 	 8.891108e+05
356 	 2200000 	 8.876209e+05
356 	 2400000 	 8.861158e+05
356 	 2600000 	 8.845948e+05
356 	 2800000 	 8.830608e+05
356 	 3000000 	 8.815090e+05
356 	 3200000 	 8.799425e+05
356 	 3400000 	 8.783596e+05
356 	 3600000 	 8.767586e+05
356 	 3800000 	 8.751370e+05
356 	 4000000 	 8.734990e+05
356 	 4200000 	 8.718417e+05
356 	 4400000 	 8.701678e+05
356 	 4600000 	 8.684702e+05
356 	 4800000 	 8.667525e+05
356 	 5000000 	 8.650157e+05
356 	 5200000 	 8.632545e+05
356 	 5400000 	 8.614724e+05
356 	 5600000 	 8.596670e+05
356 	 5800000 	 8.578375e+05
356 	 6000000 	 8.559826e+05
356 	 6200000 	 8.541024e+05
356 	 6400000 	 8.521972e+05
356 	 6600000 	 8.502641e+05
356 	 6800000 	 8.483040e+05
356 	 7000000 	 8.463154e+05
356 	 7200000 	 8.442973e+05
356 	 7400000 	 8.422487e+05
356 	 7600000 	 8.401686e+05
356 	 7800000 	 8.380566e+05
356 	 8000000 	 8.359124e+05
356 	 8200000 	 8.337360e+05
356 	 8400000 	 8.315250e+05
356 	 8600000 	 8.292788e+05
356 	 8800000 	 8.269993e+05
356 	 9000000 	 8.246845e+05
356 	 9200000 	 8.223334e+05
356 	 9400000 	 8.199444e+05
356 	 9600000 	 8.175191e+05
356 	 9800000 	 8.150591e+05
356 	 10000000 	 8.125649e+05
357 	 200000 	 9.250213e+05
357 	 400000 	 9.236512e+05
357 	 600000 	 9.222719e+05
357 	 800000 	 9.208870e+05
357 	 1000000 	 9.194822e+05
357 	 1200000 	 9.180654e+05
357 	 1400000 	 9.166386e+05
357 	 1600000 	 9.152018e+05
357 	 1800000 	 9.137506e+05
357 	 2000000 	 9.122798e+05
357 	 2200000 	 9.108030e+05
357 	 2400000 	 9.093082e+05
357 	 2600000 	 9.077981e+05
357 	 2800000 	 9.062756e+05
357 	 3000000 	 9.047327e+05
357 	 3200000 	 9.031735e+05
357 	 3400000 	 9.016055e+05
357 	 3600000 	 9.000146e+05
357 	 3800000 	 8.984058e+05
357 	 4000000 	 8.967821e+05
357 	 4200000 	 8.951376e+05
357 	 4400000 	 8.934794e+05
357 	 4600000 	 8.917938e+05
357 	 4800000 	 8.900936e+05
357 	 5000000 	 8.883717e+05
357 	 5200000 	 8.866310e+05
357 	 5400000 	 8.848640e+05
357 	 5600000 	 8.830770e+05
357 	 5800000 	 8.812638e+05
357 	 6000000 	 8.794307e+05
357 	 6200000 	 8.775713e+05
357 	 6400000 	 8.756883e+05
357 	 6600000 	 8.737768e+05
357 	 6800000 	 8.718415e+05
357 	 7000000 	 8.698769e+05
357 	 7200000 	 8.678846e+05
357 	 7400000 	 8.658637e+05
357 	 7600000 	 8.638142e+05
357 	 7800000 	 8.617340e+05
357 	 8000000 	 8.596233e+05
357 	 8200000 	 8.574815e+05
357 	 8400000 	 8.553069e+05
357 	 8600000 	 8.530986e+05
357 	 8800000 	 8.508576e+05
357 	 9000000 	 8.485824e+05
357 	 9200000 	 8.462754e+05
357 	 9400000 	 8.439344e+05
357 	 9600000 	 8.415585e+05
357 	 9800000 	 8.391482e+05
357 	 10000000 	 8.367052e+05
358 	 200000 	 9.067393e+05
358 	 400000 	 9.053804e+05
358 	 600000 	 9.040094e+05
358 	 800000 	 9.026296e+05
358 	 1000000 	 9.012386e+05
358 	 1200000 	 8.998310e+05
358 	 1400000 	 8.984120e+05
358 	 1600000 	 8.969820e+05
358 	 1800000 	 8.955410e+05
358 	 2000000 	 8.940861e+05
358 	 2200000 	 8.926195e+05
358 	 2400000 	 8.911331e+05
358 	 2600000 	 8.896341e+05
358 	 2800000 	 8.881232e+05
358 	 3000000 	 8.865893e+05
358 	 3200000 	 8.850487e+05
358 	 3400000 	 8.834887e+05
358 	 3600000 	 8.819138e+05
358 	 3800000 	 8.803194e+05
358 	 4000000 	 8.787089e+05
358 	 4200000 	 8.770786e+05
358 	 4400000 	 8.754320e+05
358 	 4600000 	 8.737643e+05
358 	 4800000 	 8.720807e+05
358 	 5000000 	 8.703765e+05
358 	 5200000 	 8.686477e+05
358 	 5400000 	 8.669011e+05
358 	 5600000 	 8.651319e+05
358 	 5800000 	 8.633429e+05
358 	 6000000 	 8.615304e+05
358 	 6200000 	 8.596927e+05
358 	 6400000 	 8.578303e+05
358 	 6600000 	 8.559426e+05
358 	 6800000 	 8.540315e+05
358 	 7000000 	 8.520917e+05
358 	 7200000 	 8.501259e+05
358 	 7400000 	 8.481327e+05
358 	 7600000 	 8.461095e+05
358 	 7800000 	 8.440593e+05
358 	 8000000 	 8.419802e+05
358 	 8200000 	 8.398717e+05
358 	 8400000 	 8.377310e+05
358 	 8600000 	 8.355570e+05
358 	 8800000 	 8.333532e+05
358 	 9000000 	 8.311195e+05
358 	 9200000 	 8.288536e+05
358 	 9400000 	 8.265532e+05
358 	 9600000 	 8.242213e+05
358 	 9800000 	 8.218589e+05
358 	 10000000 	 8.194638e+05
359 	 200000 	 9.081503e+05
359 	 400000 	 9.067998e+05
359 	 600000 	 9.054401e+05
359 	 800000 	 9.040649e+05
359 	 1000000 	 9.026751e+05
359 	 1200000 	 9.012818e+05
359 	 1400000 	 8.998723e+05
359 	 1600000 	 8.984536e+05
359 	 1800000 	 8.970188e+05
359 	 2000000 	 8.955670e+05
359 	 2200000 	 8.941133e+05
359 	 2400000 	 8.926386e+05
359 	 2600000 	 8.911457e+05
359 	 2800000 	 8.896432e+05
359 	 3000000 	 8.881280e+05
359 	 3200000 	 8.865946e+05
359 	 3400000 	 8.850470e+05
359 	 3600000 	 8.834814e+05
359 	 3800000 	 8.818997e+05
359 	 4000000 	 8.803038e+05
359 	 4200000 	 8.786865e+05
359 	 4400000 	 8.770557e+05
359 	 4600000 	 8.754035e+05
359 	 4800000 	 8.737314e+05
359 	 5000000 	 8.720432e+05
359 	 5200000 	 8.703338e+05
359 	 5400000 	 8.686047e+05
359 	 5600000 	 8.668544e+05
359 	 5800000 	 8.650809e+05
359 	 6000000 	 8.632876e+05
359 	 6200000 	 8.614695e+05
359 	 6400000 	 8.596291e+05
359 	 6600000 	 8.577640e+05
359 	 6800000 	 8.558746e+05
359 	 7000000 	 8.539594e+05
359 	 7200000 	 8.520186e+05
359 	 7400000 	 8.500526e+05
359 	 7600000 	 8.480606e+05
359 	 7800000 	 8.460405e+05
359 	 8000000 	 8.439922e+05
359 	 8200000 	 8.419126e+05
359 	 8400000 	 8.398053e+05
359 	 8600000 	 8.376690e+05
359 	 8800000 	 8.355031e+05
359 	 9000000 	 8.333072e+05
359 	 9200000 	 8.310800e+05
359 	 9400000 	 8.288204e+05
359 	 9600000 	 8.265316e+05
359 	 9800000 	 8.242130e+05
359 	 10000000 	 8.218655e+05
360 	 200000 	 8.872117e+05
360 	 400000 	 8.858704e+05
360 	 600000 	 8.845183e+05
360 	 800000 	 8.831476e+05
360 	 1000000 	 8.817723e+05
360 	 1200000 	 8.803859e+05
360 	 1400000 	 8.789846e+05
360 	 1600000 	 8.775790e+05
360 	 1800000 	 8.761426e+05
360 	 2000000 	 8.747130e+05
360 	 2200000 	 8.732632e+05
360 	 2400000 	 8.718012e+05
360 	 2600000 	 8.703180e+05
360 	 2800000 	 8.688269e+05
360 	 3000000 	 8.673186e+05
360 	 3200000 	 8.658022e+05
360 	 3400000 	 8.642673e+05
360 	 3600000 	 8.627143e+05
360 	 3800000 	 8.611450e+05
360 	 4000000 	 8.595619e+05
360 	 4200000 	 8.579608e+05
360 	 4400000 	 8.563409e+05
360 	 4600000 	 8.547052e+05
360 	 4800000 	 8.530516e+05
360 	 5000000 	 8.513789e+05
360 	 5200000 	 8.496862e+05
360 	 5400000 	 8.479735e+05
360 	 5600000 	 8.462418e+05
360 	 5800000 	 8.444891e+05
360 	 6000000 	 8.427141e+05
360 	 6200000 	 8.409176e+05
360 	 6400000 	 8.390981e+05
360 	 6600000 	 8.372565e+05
360 	 6800000 	 8.353900e+05
360 	 7000000 	 8.335003e+05
360 	 7200000 	 8.315862e+05
360 	 7400000 	 8.296441e+05
360 	 7600000 	 8.276760e+05
360 	 7800000 	 8.256821e+05
360 	 8000000 	 8.236625e+05
360 	 8200000 	 8.216142e+05
360 	 8400000 	 8.195395e+05
360 	 8600000 	 8.174366e+05
360 	 8800000 	 8.153056e+05
360 	 9000000 	 8.131465e+05
360 	 9200000 	 8.109584e+05
360 	 9400000 	 8.087409e+05
360 	 9600000 	 8.064943e+05
360 	 9800000 	 8.042178e+05
360 	 10000000 	 8.019134e+05
361 	 200000 	 9.331094e+05
361 	 400000 	 9.317648e+05
361 	 600000 	 9.304183e+05
361 	 800000 	 9.290634e+05
361 	 1000000 	 9.276957e+05
361 	 1200000 	 9.263179e+05
361 	 1400000 	 9.249187e+05
361 	 1600000 	 9.235101e+05
361 	 1800000 	 9.220990e+05
361 	 2000000 	 9.206722e+05
361 	 2200000 	 9.192282e+05
361 	 2400000 	 9.177734e+05
361 	 2600000 	 9.163006e+05
361 	 2800000 	 9.148180e+05
361 	 3000000 	 9.133261e+05
361 	 3200000 	 9.118139e+05
361 	 3400000 	 9.102879e+05
361 	 3600000 	 9.087434e+05
361 	 3800000 	 9.071869e+05
361 	 4000000 	 9.056161e+05
361 	 4200000 	 9.040300e+05
361 	 4400000 	 9.024178e+05
361 	 4600000 	 9.007968e+05
361 	 4800000 	 8.991581e+05
361 	 5000000 	 8.974986e+05
361 	 5200000 	 8.958189e+05
361 	 5400000 	 8.941249e+05
361 	 5600000 	 8.924059e+05
361 	 5800000 	 8.906710e+05
361 	 6000000 	 8.889134e+05
361 	 6200000 	 8.871347e+05
